,datetime,price
817,2022-01-11-09:20,130.3
818,2022-01-11-09:15,130.25
819,2022-01-11-09:10,130.29
820,2022-01-11-09:05,130.3
821,2022-01-11-09:00,130.21
822,2022-01-11-08:55,130.18
823,2022-01-11-08:50,130.6
824,2022-01-11-08:45,130.4
825,2022-01-11-08:40,130.7999
826,2022-01-11-08:35,130.6
827,2022-01-11-08:30,130.8
828,2022-01-11-08:25,130.61
829,2022-01-11-08:20,130.8499
830,2022-01-11-08:15,130.7
831,2022-01-11-08:10,130.66
832,2022-01-11-08:05,131.6
833,2022-01-11-08:00,131.55
834,2022-01-11-07:55,131.9
835,2022-01-11-07:50,131.88
836,2022-01-11-07:45,132.0
837,2022-01-11-07:40,132.0
838,2022-01-11-07:35,131.96
839,2022-01-11-07:25,131.96
840,2022-01-11-07:20,131.97
841,2022-01-11-07:15,131.8
842,2022-01-11-07:10,132.0
843,2022-01-11-07:05,131.65
844,2022-01-11-06:45,131.55
845,2022-01-11-06:35,131.53
846,2022-01-11-06:30,131.65
847,2022-01-11-06:25,131.61
848,2022-01-11-06:20,131.61
849,2022-01-11-06:15,131.61
850,2022-01-11-06:00,131.71
851,2022-01-11-05:55,131.7
852,2022-01-11-05:45,131.74
853,2022-01-11-05:40,132.0
854,2022-01-11-05:35,132.35
855,2022-01-11-04:50,132.31
856,2022-01-11-04:45,132.31
857,2022-01-11-04:30,132.18
858,2022-01-11-04:25,132.52
859,2022-01-11-04:20,132.99
860,2022-01-11-04:15,132.9
861,2022-01-11-04:10,132.69
862,2022-01-11-04:05,133.0
863,2022-01-10-20:00,135.03
864,2022-01-10-19:25,135.08
865,2022-01-10-19:05,135.19
866,2022-01-10-18:10,135.2
867,2022-01-10-17:25,135.4
868,2022-01-10-17:10,135.45
869,2022-01-10-17:05,135.0
870,2022-01-10-16:45,136.0
871,2022-01-10-16:25,134.830002
872,2022-01-10-16:20,136.0
873,2022-01-10-16:05,135.03
874,2022-01-10-16:00,135.0
875,2022-01-10-15:55,134.97
876,2022-01-10-15:50,135.0
877,2022-01-10-15:45,134.9462
878,2022-01-10-15:40,135.035
879,2022-01-10-15:35,135.075
880,2022-01-10-15:30,135.01
881,2022-01-10-15:25,135.02
882,2022-01-10-15:20,134.99
883,2022-01-10-15:15,134.97
884,2022-01-10-15:10,135.05
885,2022-01-10-15:05,135.3335
886,2022-01-10-15:00,135.435
887,2022-01-10-14:55,135.3
888,2022-01-10-14:50,135.49
889,2022-01-10-14:45,135.5197
890,2022-01-10-14:40,135.615
891,2022-01-10-14:35,135.66
892,2022-01-10-14:30,135.691
893,2022-01-10-14:25,135.835
894,2022-01-10-14:20,135.815
895,2022-01-10-14:15,135.815
896,2022-01-10-14:10,135.87
897,2022-01-10-14:05,135.96
898,2022-01-10-14:00,135.74
899,2022-01-10-13:55,135.735
900,2022-01-10-13:50,135.66
901,2022-01-10-13:45,135.62
902,2022-01-10-13:40,135.48
903,2022-01-10-13:35,135.74
904,2022-01-10-13:30,135.609
905,2022-01-10-13:25,135.49
906,2022-01-10-13:20,135.515
907,2022-01-10-13:15,135.56
908,2022-01-10-13:10,135.6
909,2022-01-10-13:05,135.55
910,2022-01-10-13:00,135.445
911,2022-01-10-12:55,135.5901
912,2022-01-10-12:50,135.41
913,2022-01-10-12:45,135.435
914,2022-01-10-12:40,135.52
915,2022-01-10-12:35,135.51
916,2022-01-10-12:30,135.595
917,2022-01-10-12:25,135.28
918,2022-01-10-12:20,135.1977
919,2022-01-10-12:15,135.48
920,2022-01-10-12:10,135.31
921,2022-01-10-12:05,135.205
922,2022-01-10-12:00,135.03
923,2022-01-10-11:55,134.71
924,2022-01-10-11:50,134.64
925,2022-01-10-11:45,134.075
926,2022-01-10-11:40,134.24
927,2022-01-10-11:35,134.25
928,2022-01-10-11:30,134.575
929,2022-01-10-11:25,134.66
930,2022-01-10-11:20,134.41
931,2022-01-10-11:15,134.31
932,2022-01-10-11:10,134.28
933,2022-01-10-11:05,134.15
934,2022-01-10-11:00,134.18
935,2022-01-10-10:55,133.985
936,2022-01-10-10:50,133.78
937,2022-01-10-10:45,133.644
938,2022-01-10-10:40,133.535
939,2022-01-10-10:35,133.8
940,2022-01-10-10:30,133.91
941,2022-01-10-10:25,133.977
942,2022-01-10-10:20,133.84
943,2022-01-10-10:15,133.7506
944,2022-01-10-10:10,134.02
945,2022-01-10-10:05,133.54
946,2022-01-10-10:00,133.77
947,2022-01-10-09:55,134.5749
948,2022-01-10-09:50,134.79
949,2022-01-10-09:45,134.97
950,2022-01-10-09:40,136.065
951,2022-01-10-09:35,135.1301
952,2022-01-10-09:30,134.31
953,2022-01-10-09:25,134.57
954,2022-01-10-09:15,134.64
955,2022-01-10-09:05,134.6
956,2022-01-10-08:50,134.78
957,2022-01-10-08:40,134.83
958,2022-01-10-08:10,134.7
959,2022-01-10-08:05,134.73
960,2022-01-10-07:20,134.7
961,2022-01-10-07:05,135.0
962,2022-01-10-07:00,135.0
963,2022-01-10-06:45,135.0
964,2022-01-10-06:05,135.0
965,2022-01-10-06:00,135.0
966,2022-01-10-04:45,135.1
967,2022-01-07-19:20,134.95
968,2022-01-07-18:45,134.7
969,2022-01-07-18:40,134.7
970,2022-01-07-18:30,134.83
971,2022-01-07-18:15,134.61
972,2022-01-07-17:00,134.63
973,2022-01-07-16:35,134.5
974,2022-01-07-16:30,134.5
975,2022-01-07-16:15,134.83
976,2022-01-07-16:10,134.75
977,2022-01-07-16:05,134.32
978,2022-01-07-16:00,134.81
979,2022-01-07-15:55,134.8663
980,2022-01-07-15:50,134.99
981,2022-01-07-15:45,134.93
982,2022-01-07-15:40,135.0555
983,2022-01-07-15:35,135.075
984,2022-01-07-15:30,134.98
985,2022-01-07-15:25,134.81
986,2022-01-07-15:20,134.95
987,2022-01-07-15:15,135.155
988,2022-01-07-15:10,134.9017
989,2022-01-07-15:05,134.8251
990,2022-01-07-15:00,134.685
991,2022-01-07-14:55,134.7
992,2022-01-07-14:50,134.525
993,2022-01-07-14:45,134.55
994,2022-01-07-14:40,134.66
995,2022-01-07-14:35,134.62
996,2022-01-07-14:30,134.585
997,2022-01-07-14:25,134.59
998,2022-01-07-14:20,134.88
999,2022-01-07-14:15,134.76
1000,2022-01-07-14:10,134.85
1001,2022-01-07-14:05,134.9
1002,2022-01-07-14:00,134.89
1003,2022-01-07-13:55,134.73
1004,2022-01-07-13:50,134.675
1005,2022-01-07-13:45,134.645
1006,2022-01-07-13:40,134.69
1007,2022-01-07-13:35,134.53
1008,2022-01-07-13:30,134.56
1009,2022-01-07-13:25,134.77
1010,2022-01-07-13:20,134.52
1011,2022-01-07-13:15,134.91
1012,2022-01-07-13:10,135.0
1013,2022-01-07-13:05,134.89
1014,2022-01-07-13:00,134.9
1015,2022-01-07-12:55,134.795
1016,2022-01-07-12:50,134.797
1017,2022-01-07-12:45,134.8
1018,2022-01-07-12:40,134.85
1019,2022-01-07-12:35,134.89
1020,2022-01-07-12:30,134.775
1021,2022-01-07-12:25,134.655
1022,2022-01-07-12:20,134.61
1023,2022-01-07-12:15,134.58
1024,2022-01-07-12:10,134.3734
1025,2022-01-07-12:05,134.47
1026,2022-01-07-12:00,134.87
1027,2022-01-07-11:55,134.665
1028,2022-01-07-11:50,134.2998
1029,2022-01-07-11:45,134.7126
1030,2022-01-07-11:40,134.62
1031,2022-01-07-11:35,134.32
1032,2022-01-07-11:30,134.18
1033,2022-01-07-11:25,134.0737
1034,2022-01-07-11:20,134.26
1035,2022-01-07-11:15,134.39
1036,2022-01-07-11:10,134.42
1037,2022-01-07-11:05,134.31
1038,2022-01-07-11:00,134.4421
1039,2022-01-07-10:55,133.5513
1040,2022-01-07-10:50,133.92
1041,2022-01-07-10:45,133.94
1042,2022-01-07-10:40,133.905
1043,2022-01-07-10:35,134.065
1044,2022-01-07-10:30,134.41
1045,2022-01-07-10:25,134.3683
1046,2022-01-07-10:20,134.455
1047,2022-01-07-10:15,134.73
1048,2022-01-07-10:10,134.745
1049,2022-01-07-10:05,135.18
1050,2022-01-07-10:00,134.55
1051,2022-01-07-09:55,134.81
1052,2022-01-07-09:50,134.65
1053,2022-01-07-09:45,134.54
1054,2022-01-07-09:40,135.2563
1055,2022-01-07-09:35,135.02
1056,2022-01-07-09:30,134.83
1057,2022-01-07-09:25,134.8
1058,2022-01-07-09:20,134.9
1059,2022-01-07-09:05,134.81
1060,2022-01-07-08:55,134.9
1061,2022-01-07-08:50,134.88
1062,2022-01-07-08:45,134.83
1063,2022-01-07-08:40,134.89
1064,2022-01-07-08:35,134.82
1065,2022-01-07-08:05,135.07
1066,2022-01-06-19:40,135.45
1067,2022-01-06-19:35,135.45
1068,2022-01-06-19:20,135.36
1069,2022-01-06-19:10,135.4
1070,2022-01-06-19:05,135.34
1071,2022-01-06-19:00,135.34
1072,2022-01-06-18:50,135.36
1073,2022-01-06-18:35,135.4
1074,2022-01-06-18:15,135.3
1075,2022-01-06-18:10,135.35
1076,2022-01-06-18:05,135.4
1077,2022-01-06-18:00,135.4
1078,2022-01-06-17:55,135.27
1079,2022-01-06-17:45,135.05
1080,2022-01-06-17:20,135.35
1081,2022-01-06-16:55,135.29
1082,2022-01-06-16:40,135.35
1083,2022-01-06-16:35,135.34
1084,2022-01-06-16:30,135.41
1085,2022-01-06-16:05,135.34
1086,2022-01-06-16:00,135.34
1087,2022-01-06-15:55,135.64
1088,2022-01-06-15:50,135.66
1089,2022-01-06-15:45,135.57
1090,2022-01-06-15:40,135.71
1091,2022-01-06-15:35,135.62
1092,2022-01-06-15:30,135.565
1093,2022-01-06-15:25,135.6
1094,2022-01-06-15:20,135.705
1095,2022-01-06-15:15,135.72
1096,2022-01-06-15:10,135.61
1097,2022-01-06-15:05,135.6
1098,2022-01-06-15:00,135.34
1099,2022-01-06-14:55,135.46
1100,2022-01-06-14:50,135.625
1101,2022-01-06-14:45,135.49
1102,2022-01-06-14:40,135.53
1103,2022-01-06-14:35,135.57
1104,2022-01-06-14:30,135.51
1105,2022-01-06-14:25,135.37
1106,2022-01-06-14:20,135.17
1107,2022-01-06-14:15,134.9
1108,2022-01-06-14:10,134.895
1109,2022-01-06-14:05,134.88
1110,2022-01-06-14:00,134.91
1111,2022-01-06-13:55,135.21
1112,2022-01-06-13:50,135.285
1113,2022-01-06-13:45,135.425
1114,2022-01-06-13:40,135.46
1115,2022-01-06-13:35,135.34
1116,2022-01-06-13:30,135.32
1117,2022-01-06-13:25,135.31
1118,2022-01-06-13:20,135.195
1119,2022-01-06-13:15,135.18
1120,2022-01-06-13:10,135.11
1121,2022-01-06-13:05,135.0246
1122,2022-01-06-13:00,134.725
1123,2022-01-06-12:55,135.0152
1124,2022-01-06-12:50,135.048
1125,2022-01-06-12:45,135.21
1126,2022-01-06-12:40,135.12
1127,2022-01-06-12:35,135.15
1128,2022-01-06-12:30,134.7601
1129,2022-01-06-12:25,135.2001
1130,2022-01-06-12:20,135.2203
1131,2022-01-06-12:15,134.7801
1132,2022-01-06-12:10,134.605
1133,2022-01-06-12:05,134.25
1134,2022-01-06-12:00,134.315
1135,2022-01-06-11:55,134.23
1136,2022-01-06-11:50,134.4
1137,2022-01-06-11:45,133.64
1138,2022-01-06-11:40,133.66
1139,2022-01-06-11:35,133.18
1140,2022-01-06-11:30,132.85
1141,2022-01-06-11:25,133.085
1142,2022-01-06-11:20,132.605
1143,2022-01-06-11:15,132.81
1144,2022-01-06-11:10,132.67
1145,2022-01-06-11:05,133.2215
1146,2022-01-06-11:00,133.3099
1147,2022-01-06-10:55,133.685
1148,2022-01-06-10:50,134.07
1149,2022-01-06-10:45,134.69
1150,2022-01-06-10:40,134.495
1151,2022-01-06-10:35,134.87
1152,2022-01-06-10:30,134.127
1153,2022-01-06-10:25,134.24
1154,2022-01-06-10:20,134.4519
1155,2022-01-06-10:15,134.935
1156,2022-01-06-10:10,135.16
1157,2022-01-06-10:05,134.1994
1158,2022-01-06-10:00,134.665
1159,2022-01-06-09:55,135.181
1160,2022-01-06-09:50,136.52
1161,2022-01-06-09:45,136.79
1162,2022-01-06-09:40,136.36
1163,2022-01-06-09:35,137.0
1164,2022-01-06-09:30,138.07
1165,2022-01-06-09:25,138.0
1166,2022-01-06-09:20,138.0
1167,2022-01-06-09:15,138.1
1168,2022-01-06-09:10,138.11
1169,2022-01-06-09:00,138.0
1170,2022-01-06-08:55,137.99
1171,2022-01-06-08:50,137.85
1172,2022-01-06-08:35,138.0
1173,2022-01-06-08:30,138.3
1174,2022-01-06-08:25,138.25
1175,2022-01-06-08:20,138.1
1176,2022-01-06-08:15,138.09
1177,2022-01-06-08:05,138.08
1178,2022-01-06-08:00,138.09
1179,2022-01-06-07:35,137.86
1180,2022-01-06-07:30,138.08
1181,2022-01-06-07:05,137.87
1182,2022-01-06-06:25,138.0
1183,2022-01-06-04:55,137.6
1184,2022-01-05-20:00,138.14
1185,2022-01-05-19:35,138.24
1186,2022-01-05-19:10,138.0
1187,2022-01-05-19:00,137.6
1188,2022-01-05-18:50,138.09
1189,2022-01-05-18:35,138.22
1190,2022-01-05-18:30,137.51
1191,2022-01-05-18:25,137.38
1192,2022-01-05-18:20,137.26
1193,2022-01-05-18:15,137.8
1194,2022-01-05-18:10,137.65
1195,2022-01-05-18:00,137.75
1196,2022-01-05-17:55,137.75
1197,2022-01-05-17:50,137.75
1198,2022-01-05-17:45,137.62
1199,2022-01-05-17:40,137.6
1200,2022-01-05-17:35,137.7
1201,2022-01-05-17:30,137.51
1202,2022-01-05-17:25,138.21
1203,2022-01-05-17:20,138.22
1204,2022-01-05-17:00,138.03
1205,2022-01-05-16:45,138.01
1206,2022-01-05-16:40,138.48
1207,2022-01-05-16:35,138.3
1208,2022-01-05-16:30,138.35
1209,2022-01-05-16:20,138.49
1210,2022-01-05-16:15,138.32
1211,2022-01-05-16:10,138.29
1212,2022-01-05-16:05,138.22
1213,2022-01-05-16:00,138.22
1214,2022-01-05-15:55,138.49
1215,2022-01-05-15:50,138.37
1216,2022-01-05-15:45,138.745
1217,2022-01-05-15:40,138.6701
1218,2022-01-05-15:35,138.74
1219,2022-01-05-15:30,139.12
1220,2022-01-05-15:25,139.45
1221,2022-01-05-15:20,139.73
1222,2022-01-05-15:15,139.59
1223,2022-01-05-15:10,139.38
1224,2022-01-05-15:05,139.28
1225,2022-01-05-15:00,139.54
1226,2022-01-05-14:55,139.31
1227,2022-01-05-14:50,139.77
1228,2022-01-05-14:45,139.655
1229,2022-01-05-14:40,140.12
1230,2022-01-05-14:35,140.3932
1231,2022-01-05-14:30,140.675
1232,2022-01-05-14:25,140.86
1233,2022-01-05-14:20,140.75
1234,2022-01-05-14:15,140.76
1235,2022-01-05-14:10,140.7149
1236,2022-01-05-14:05,140.75
1237,2022-01-05-14:00,141.16
1238,2022-01-05-13:55,141.57
1239,2022-01-05-13:50,141.55
1240,2022-01-05-13:45,141.455
1241,2022-01-05-13:40,141.47
1242,2022-01-05-13:35,141.33
1243,2022-01-05-13:30,141.3297
1244,2022-01-05-13:25,141.21
1245,2022-01-05-13:20,141.44
1246,2022-01-05-13:15,141.288
1247,2022-01-05-13:10,141.66
1248,2022-01-05-13:05,141.83
1249,2022-01-05-13:00,141.715
1250,2022-01-05-12:55,141.86
1251,2022-01-05-12:50,141.525
1252,2022-01-05-12:45,141.785
1253,2022-01-05-12:40,141.69
1254,2022-01-05-12:35,142.0
1255,2022-01-05-12:30,141.835
1256,2022-01-05-12:25,141.48
1257,2022-01-05-12:20,141.31
1258,2022-01-05-12:15,141.06
1259,2022-01-05-12:10,140.76
1260,2022-01-05-12:05,140.77
1261,2022-01-05-12:00,140.6166
1262,2022-01-05-11:55,140.6
1263,2022-01-05-11:50,140.74
1264,2022-01-05-11:45,140.555
1265,2022-01-05-11:40,140.3884
1266,2022-01-05-11:35,140.005
1267,2022-01-05-11:30,140.1299
1268,2022-01-05-11:25,139.99
1269,2022-01-05-11:20,140.095
1270,2022-01-05-11:15,139.94
1271,2022-01-05-11:10,140.14
1272,2022-01-05-11:05,140.09
1273,2022-01-05-11:00,140.14
1274,2022-01-05-10:55,140.21
1275,2022-01-05-10:50,140.33
1276,2022-01-05-10:45,140.528
1277,2022-01-05-10:40,140.31
1278,2022-01-05-10:35,140.23
1279,2022-01-05-10:30,139.91
1280,2022-01-05-10:25,139.69
1281,2022-01-05-10:20,139.27
1282,2022-01-05-10:15,138.64
1283,2022-01-05-10:10,138.49
1284,2022-01-05-10:05,138.52
1285,2022-01-05-10:00,138.76
1286,2022-01-05-09:55,139.1658
1287,2022-01-05-09:50,138.6799
1288,2022-01-05-09:45,138.94
1289,2022-01-05-09:40,138.3729
1290,2022-01-05-09:35,138.73
1291,2022-01-05-09:30,138.4
1292,2022-01-05-09:25,138.01
1293,2022-01-05-09:20,138.85
1294,2022-01-05-09:15,138.0
1295,2022-01-05-09:10,138.0
1296,2022-01-05-09:05,138.05
1297,2022-01-05-09:00,138.06
1298,2022-01-05-08:45,138.14
1299,2022-01-05-08:30,138.23
1300,2022-01-05-08:25,137.95
1301,2022-01-05-08:10,138.12
1302,2022-01-05-08:05,138.1
1303,2022-01-05-07:50,138.1
1304,2022-01-05-07:05,137.96
1305,2022-01-04-19:25,137.8
1306,2022-01-04-17:55,137.82
1307,2022-01-04-17:25,138.01
1308,2022-01-04-17:00,138.37
1309,2022-01-04-16:55,138.02
1310,2022-01-04-16:40,138.02
1311,2022-01-04-16:30,138.02
1312,2022-01-04-16:25,138.02
1313,2022-01-04-16:05,138.02
1314,2022-01-04-16:00,138.06
1315,2022-01-04-15:55,138.3
1316,2022-01-04-15:50,138.38
1317,2022-01-04-15:45,138.3
1318,2022-01-04-15:40,138.4
1319,2022-01-04-15:35,138.47
1320,2022-01-04-15:30,138.71
1321,2022-01-04-15:25,138.6596
1322,2022-01-04-15:20,138.71
1323,2022-01-04-15:15,138.76
1324,2022-01-04-15:10,138.77
1325,2022-01-04-15:05,138.8
1326,2022-01-04-15:00,138.82
1327,2022-01-04-14:55,138.83
1328,2022-01-04-14:50,138.756
1329,2022-01-04-14:45,138.86
1330,2022-01-04-14:40,138.9091
1331,2022-01-04-14:35,138.79
1332,2022-01-04-14:30,138.69
1333,2022-01-04-14:25,138.6061
1334,2022-01-04-14:20,138.31
1335,2022-01-04-14:15,138.3
1336,2022-01-04-14:10,138.46
1337,2022-01-04-14:05,138.66
1338,2022-01-04-14:00,138.55
1339,2022-01-04-13:55,138.61
1340,2022-01-04-13:50,138.74
1341,2022-01-04-13:45,138.88
1342,2022-01-04-13:40,138.82
1343,2022-01-04-13:35,138.79
1344,2022-01-04-13:30,138.81
1345,2022-01-04-13:25,138.8222
1346,2022-01-04-13:20,138.685
1347,2022-01-04-13:15,138.955
1348,2022-01-04-13:10,139.075
1349,2022-01-04-13:05,138.9
1350,2022-01-04-13:00,139.18
1351,2022-01-04-12:55,138.92
1352,2022-01-04-12:50,138.73
1353,2022-01-04-12:45,139.09
1354,2022-01-04-12:40,138.99
1355,2022-01-04-12:35,138.87
1356,2022-01-04-12:30,139.06
1357,2022-01-04-12:25,138.7
1358,2022-01-04-12:20,138.78
1359,2022-01-04-12:15,138.68
1360,2022-01-04-12:10,138.4559
1361,2022-01-04-12:05,138.55
1362,2022-01-04-12:00,138.47
1363,2022-01-04-11:55,138.54
1364,2022-01-04-11:50,138.38
1365,2022-01-04-11:45,138.425
1366,2022-01-04-11:40,138.165
1367,2022-01-04-11:35,138.76
1368,2022-01-04-11:30,139.38
1369,2022-01-04-11:25,139.22
1370,2022-01-04-11:20,139.2006
1371,2022-01-04-11:15,139.47
1372,2022-01-04-11:10,139.325
1373,2022-01-04-11:05,139.26
1374,2022-01-04-11:00,139.57
1375,2022-01-04-10:55,139.4703
1376,2022-01-04-10:50,139.61
1377,2022-01-04-10:45,139.7696
1378,2022-01-04-10:40,139.42
1379,2022-01-04-10:35,139.53
1380,2022-01-04-10:30,139.2019
1381,2022-01-04-10:25,139.8
1382,2022-01-04-10:20,139.46
1383,2022-01-04-10:15,139.33
1384,2022-01-04-10:10,139.325
1385,2022-01-04-10:05,138.52
1386,2022-01-04-10:00,138.36
1387,2022-01-04-09:55,138.2764
1388,2022-01-04-09:50,138.1619
1389,2022-01-04-09:45,137.59
1390,2022-01-04-09:40,137.06
1391,2022-01-04-09:35,136.615
1392,2022-01-04-09:00,136.5
1393,2022-01-04-08:55,136.5
1394,2022-01-04-08:50,136.33
1395,2022-01-04-08:10,136.35
1396,2022-01-04-07:40,136.2
1397,2022-01-04-07:05,136.41
1398,2022-01-03-19:50,135.77
1399,2022-01-03-19:35,135.99
1400,2022-01-03-19:20,135.75
1401,2022-01-03-19:15,135.81
1402,2022-01-03-18:55,135.9
1403,2022-01-03-18:50,135.91
1404,2022-01-03-18:00,136.05
1405,2022-01-03-17:35,136.0
1406,2022-01-03-17:10,136.0499
1407,2022-01-03-17:00,135.95
1408,2022-01-03-16:40,136.2
1409,2022-01-03-16:05,136.04
1410,2022-01-03-16:00,136.03
1411,2022-01-03-15:55,136.125
1412,2022-01-03-15:50,136.19
1413,2022-01-03-15:45,136.09
1414,2022-01-03-15:40,136.23
1415,2022-01-03-15:35,136.11
1416,2022-01-03-15:30,136.225
1417,2022-01-03-15:25,136.2
1418,2022-01-03-15:20,136.2
1419,2022-01-03-15:15,136.015
1420,2022-01-03-15:10,135.99
1421,2022-01-03-15:05,136.1
1422,2022-01-03-15:00,136.205
1423,2022-01-03-14:55,136.185
1424,2022-01-03-14:50,136.02
1425,2022-01-03-14:45,135.9599
1426,2022-01-03-14:40,135.84
1427,2022-01-03-14:35,135.8
1428,2022-01-03-14:30,135.85
1429,2022-01-03-14:25,135.74
1430,2022-01-03-14:20,135.66
1431,2022-01-03-14:15,135.76
1432,2022-01-03-14:10,135.92
1433,2022-01-03-14:05,135.79
1434,2022-01-03-14:00,135.85
1435,2022-01-03-13:55,135.9095
1436,2022-01-03-13:50,135.825
1437,2022-01-03-13:45,135.7696
1438,2022-01-03-13:40,135.72
1439,2022-01-03-13:35,135.7386
1440,2022-01-03-13:30,135.825
1441,2022-01-03-13:25,135.675
1442,2022-01-03-13:20,135.69
1443,2022-01-03-13:15,135.525
1444,2022-01-03-13:10,135.45
1445,2022-01-03-13:05,135.47
1446,2022-01-03-13:00,135.4463
1447,2022-01-03-12:55,135.25
1448,2022-01-03-12:50,135.26
1449,2022-01-03-12:45,135.235
1450,2022-01-03-12:40,135.3289
1451,2022-01-03-12:35,135.2768
1452,2022-01-03-12:30,135.32
1453,2022-01-03-12:25,135.2081
1454,2022-01-03-12:20,135.355
1455,2022-01-03-12:15,135.28
1456,2022-01-03-12:10,135.2485
1457,2022-01-03-12:05,135.175
1458,2022-01-03-12:00,135.235
1459,2022-01-03-11:55,135.135
1460,2022-01-03-11:50,135.151
1461,2022-01-03-11:45,135.06
1462,2022-01-03-11:40,134.92
1463,2022-01-03-11:35,135.01
1464,2022-01-03-11:30,135.32
1465,2022-01-03-11:25,135.15
1466,2022-01-03-11:20,134.93
1467,2022-01-03-11:15,134.9
1468,2022-01-03-11:10,134.78
1469,2022-01-03-11:05,134.8
1470,2022-01-03-11:00,134.6978
1471,2022-01-03-10:55,134.595
1472,2022-01-03-10:50,134.84
1473,2022-01-03-10:45,134.79
1474,2022-01-03-10:40,134.79
1475,2022-01-03-10:35,134.42
1476,2022-01-03-10:30,134.621
1477,2022-01-03-10:25,134.68
1478,2022-01-03-10:20,134.46
1479,2022-01-03-10:15,134.18
1480,2022-01-03-10:10,133.91
1481,2022-01-03-10:05,133.8306
1482,2022-01-03-10:00,134.0501
1483,2022-01-03-09:55,134.139
1484,2022-01-03-09:50,133.92
1485,2022-01-03-09:45,134.43
1486,2022-01-03-09:40,134.42
1487,2022-01-03-09:35,134.22
1488,2022-01-03-09:20,134.15
1489,2022-01-03-09:15,134.2
1490,2022-01-03-09:10,134.35
1491,2022-01-03-09:05,134.35
1492,2022-01-03-09:00,134.3499
1493,2022-01-03-08:55,134.15
1494,2022-01-03-08:45,134.5565
1495,2022-01-03-08:30,134.4
1496,2022-01-03-08:15,134.21
1497,2022-01-03-08:05,134.35
1498,2022-01-03-07:30,134.2
1499,2022-01-03-07:20,134.25
1500,2022-01-03-07:10,134.25
1501,2022-01-03-06:45,134.18
1502,2022-01-03-05:55,133.93
1503,2022-01-03-04:45,133.61
1504,2022-01-03-04:30,134.1
1505,2022-01-03-04:15,133.8
1506,2021-12-31-17:50,133.7
1507,2021-12-31-17:10,133.5
1508,2021-12-31-16:55,133.5
1509,2021-12-31-16:50,133.61
1510,2021-12-31-16:45,133.64
1511,2021-12-31-16:20,133.78
1512,2021-12-31-16:10,133.66
1513,2021-12-31-16:05,133.5
1514,2021-12-31-16:00,133.65
1515,2021-12-31-15:55,133.74
1516,2021-12-31-15:50,134.055
1517,2021-12-31-15:45,134.29
1518,2021-12-31-15:40,134.26
1519,2021-12-31-15:35,134.22
1520,2021-12-31-15:30,134.16
1521,2021-12-31-15:25,134.08
1522,2021-12-31-15:20,134.125
1523,2021-12-31-15:15,134.12
1524,2021-12-31-15:10,134.11
1525,2021-12-31-15:05,134.06
1526,2021-12-31-15:00,134.07
1527,2021-12-31-14:55,134.1
1528,2021-12-31-14:50,134.14
1529,2021-12-31-14:45,134.2936
1530,2021-12-31-14:40,134.37
1531,2021-12-31-14:35,134.37
1532,2021-12-31-14:30,134.4
1533,2021-12-31-14:25,134.375
1534,2021-12-31-14:20,134.43
1535,2021-12-31-14:15,134.565
1536,2021-12-31-14:10,134.67
1537,2021-12-31-14:05,134.583
1538,2021-12-31-14:00,134.57
1539,2021-12-31-13:55,134.45
1540,2021-12-31-13:50,134.4
1541,2021-12-31-13:45,134.435
1542,2021-12-31-13:40,134.5
1543,2021-12-31-13:35,134.55
1544,2021-12-31-13:30,134.475
1545,2021-12-31-13:25,134.44
1546,2021-12-31-13:20,134.4
1547,2021-12-31-13:15,134.43
1548,2021-12-31-13:10,134.57
1549,2021-12-31-13:05,134.655
1550,2021-12-31-13:00,134.719
1551,2021-12-31-12:55,134.72
1552,2021-12-31-12:50,134.69
1553,2021-12-31-12:45,134.6642
1554,2021-12-31-12:40,134.72
1555,2021-12-31-12:35,134.64
1556,2021-12-31-12:30,134.6
1557,2021-12-31-12:25,134.505
1558,2021-12-31-12:20,134.49
1559,2021-12-31-12:15,134.66
1560,2021-12-31-12:10,134.65
1561,2021-12-31-12:05,134.6786
1562,2021-12-31-12:00,134.615
1563,2021-12-31-11:55,134.71
1564,2021-12-31-11:50,134.66
1565,2021-12-31-11:45,134.55
1566,2021-12-31-11:40,134.485
1567,2021-12-31-11:35,134.54
1568,2021-12-31-11:30,134.38
1569,2021-12-31-11:25,134.57
1570,2021-12-31-11:20,134.58
1571,2021-12-31-11:15,134.49
1572,2021-12-31-11:10,134.44
1573,2021-12-31-11:05,134.33
1574,2021-12-31-11:00,134.505
1575,2021-12-31-10:55,134.325
1576,2021-12-31-10:50,134.33
1577,2021-12-31-10:45,134.35
1578,2021-12-31-10:40,134.34
1579,2021-12-31-10:35,134.4756
1580,2021-12-31-10:30,134.715
1581,2021-12-31-10:25,134.735
1582,2021-12-31-10:20,134.815
1583,2021-12-31-10:15,134.6923
1584,2021-12-31-10:10,134.585
1585,2021-12-31-10:05,134.5
1586,2021-12-31-10:00,134.465
1587,2021-12-31-09:55,134.84
1588,2021-12-31-09:50,134.7276
1589,2021-12-31-09:45,134.58
1590,2021-12-31-09:40,134.675
1591,2021-12-31-09:35,134.437
1592,2021-12-31-09:30,134.0
1593,2021-12-31-09:20,133.8
1594,2021-12-31-09:15,133.7
1595,2021-12-31-09:05,133.5
1596,2021-12-31-09:00,133.61
1597,2021-12-31-08:55,133.61
1598,2021-12-31-08:40,133.87
1599,2021-12-31-08:35,133.88
