datetime,price,S_avg,S_std,signal,pnl
2022-01-19 15:40:00,167.1928,169.52019468085106,0.9003122192685782,-1.0,0.1571999999999889
2022-01-19 15:45:00,167.21,169.5061521276596,0.9155994115343868,-1.0,-0.017200000000002547
2022-01-19 15:50:00,166.87,169.4881824468085,0.9339241412818843,-1.0,0.3400000000000034
2022-01-19 15:55:00,166.59,169.4727569148936,0.9575447618334928,-1.0,0.28000000000000114
2022-01-19 16:00:00,166.21,169.45350159574465,0.9862884956384367,-1.0,0.37999999999999545
2022-01-19 16:05:00,165.93,169.4329164893617,1.0188658693240518,-1.0,0.28000000000000114
2022-01-19 16:10:00,166.17,169.41382074468086,1.045984118214496,-1.0,-0.23999999999998067
2022-01-19 16:15:00,166.1,169.3933420212766,1.0727757880035702,-1.0,0.06999999999999318
2022-01-19 16:20:00,166.02,169.37190585106384,1.0995147315698697,-1.0,0.07999999999998408
2022-01-19 16:25:00,165.95,169.34956542553192,1.1259709629649672,-1.0,0.0700000000000216
2022-01-19 16:30:00,165.85,169.32642712765957,1.1527777463453455,-1.0,0.09999999999999432
2022-01-19 16:35:00,165.6,169.3019590425532,1.1825700009912115,-1.0,0.25
2022-01-19 16:40:00,165.21,169.2758420212766,1.2180920716719483,-1.0,0.38999999999998636
2022-01-19 16:45:00,165.54,169.2511079787234,1.2463138133204177,-1.0,-0.3299999999999841
2022-01-19 16:50:00,165.65,169.22690585106383,1.2717082107470588,-1.0,-0.11000000000001364
2022-01-19 16:55:00,165.69,169.2029164893617,1.2955679496190065,-1.0,-0.03999999999999204
2022-01-19 17:00:00,165.75,169.1791930851064,1.3176738113258355,-1.0,-0.060000000000002274
2022-01-19 17:05:00,165.7001,169.15536382978723,1.3398003295130316,-1.0,0.04990000000000805
2022-01-19 17:10:00,165.7,169.1321723404255,1.3616151118484954,-1.0,0.00010000000000331966
2022-01-19 17:15:00,165.68,169.10914042553193,1.3831383027595991,-1.0,0.01999999999998181
2022-01-19 17:20:00,165.63,169.08589574468084,1.404640115357705,-1.0,0.05000000000001137
2022-01-19 17:25:00,165.65,169.06302287234044,1.4253506287303963,-1.0,-0.020000000000010232
2022-01-19 17:30:00,165.63,169.03983138297872,1.4455149335541244,-1.0,0.020000000000010232
2022-01-19 17:35:00,165.67,169.0170654255319,1.464680302153101,-1.0,-0.03999999999999204
2022-01-19 17:40:00,165.61,168.99371436170213,1.4837954507746955,-1.0,0.05999999999997385
2022-01-19 17:45:00,165.61,168.9705228723404,1.5024109431493469,-1.0,-0.0
2022-01-19 17:50:00,165.79,168.94892712765957,1.5187917254174539,-1.0,-0.1799999999999784
2022-01-19 17:55:00,165.7,168.92658670212765,1.5355246993920664,-1.0,0.09000000000000341
2022-01-19 18:00:00,165.7301,168.9043,1.5513537806470317,-1.0,-0.030100000000004457
2022-01-19 18:05:00,165.87,168.8819063829787,1.5646206391833597,-1.0,-0.13990000000001146
2022-01-19 18:10:00,165.9,168.86009787234042,1.5774739091705068,-1.0,-0.030000000000001137
2022-01-19 18:15:00,165.74,168.83669361702127,1.5909657347527932,-1.0,0.1599999999999966
2022-01-19 18:20:00,165.65,168.81382127659575,1.605715680433622,-1.0,0.09000000000000341
2022-01-19 18:25:00,165.46,168.79062978723405,1.6225038070261875,-1.0,0.18999999999999773
2022-01-19 18:30:00,165.5,168.76727872340425,1.6381124152185351,-1.0,-0.03999999999999204
2022-01-19 18:35:00,165.64,168.74573617021278,1.6524804036540808,-1.0,-0.13999999999998636
2022-01-19 18:40:00,165.6,168.72445957446809,1.667108821056796,-1.0,0.03999999999999204
2022-01-19 18:45:00,165.65,168.70312978723405,1.6806728088612384,-1.0,-0.05000000000001137
2022-01-19 18:50:00,165.6,168.68148085106384,1.6943095847700864,-1.0,0.05000000000001137
2022-01-19 18:55:00,165.4,168.65935319148937,1.709868117046155,-1.0,0.19999999999998863
