datetime,price,S_avg,S_std,signal,pnl
2021-11-24 11:30:00,116.5421,116.57528108108107,0.23698149697795934,1.0,0.14209999999999923
2021-11-24 11:35:00,116.47,116.5725105263158,0.23438018870881452,1.0,-0.07210000000000605
2021-11-24 11:40:00,116.355,116.56693333333332,0.23388359827885344,1.0,-0.11499999999999488
2021-11-24 11:45:00,116.3836,116.56235,0.23267834406080035,1.0,0.028599999999997294
2021-11-24 11:50:00,116.5333,116.56164146341463,0.2297962455911958,1.0,0.14969999999999573
2021-11-24 11:55:00,116.37,116.55707857142856,0.22889472448152798,1.0,-0.16329999999999245
2021-11-24 12:00:00,116.33,116.55179767441861,0.22878926099545852,1.0,-0.04000000000000625
2021-11-24 12:05:00,116.34,116.54698409090908,0.22835655712696173,1.0,0.010000000000005116
2021-11-24 12:10:00,116.29,116.54127333333332,0.22897409976597854,1.0,-0.04999999999999716
2021-11-24 12:15:00,116.34,116.53689782608696,0.22835218266639418,1.0,0.04999999999999716
2021-11-24 12:20:00,116.29,116.53164468085106,0.2287097038002533,1.0,-0.04999999999999716
2021-11-24 12:25:00,116.32,116.52723541666667,0.22831641863179167,1.0,0.029999999999986926
2021-11-24 12:30:00,116.315,116.52290408163265,0.22795096325671296,1.0,-0.0049999999999954525
2021-11-24 12:35:00,116.37,116.519846,0.2266468467615247,1.0,0.05500000000000682
2021-11-24 12:40:00,116.52,116.51984901960785,0.22436893222775478,1.0,0.14999999999999147
2021-11-24 12:45:00,116.59,116.52119807692308,0.22237124099074018,1.0,0.07000000000000739
2021-11-24 12:50:00,116.66,116.52381698113209,0.22104645677380302,1.0,0.06999999999999318
2021-11-24 12:55:00,116.55,116.52430185185185,0.21898017183500054,1.0,-0.10999999999999943
2021-11-24 13:00:00,116.69,116.52731454545454,0.21809059485060925,1.0,0.14000000000000057
2021-11-24 13:05:00,116.69,116.53021964285713,0.21718962591971513,1.0,0.0
2021-11-24 13:10:00,116.79,116.53477719298245,0.21797465532352936,-1.0,0.10000000000000853
2021-11-24 13:15:00,116.66,116.53693620689656,0.21667890440334278,-1.0,0.13000000000000966
2021-11-24 13:20:00,116.6001,116.53800677966102,0.21496020711494876,-1.0,0.059899999999998954
2021-11-24 13:25:00,116.59,116.53887333333334,0.21323639692077465,-1.0,0.010099999999994225
2021-11-24 13:30:00,116.57,116.53938360655738,0.21148951446059602,-1.0,0.020000000000010232
2021-11-24 13:35:00,116.545,116.53947419354839,0.20975004322904806,-1.0,0.024999999999991473
2021-11-24 13:40:00,116.4947,116.5387634920635,0.2081280943209636,-1.0,0.05030000000000712
2021-11-24 13:45:00,116.51,116.5383140625,0.20650097956429758,-1.0,-0.015300000000010527
2021-11-24 13:50:00,116.68,116.54049384615384,0.20563367373570177,-1.0,-0.1700000000000017
2021-11-24 13:55:00,116.65,116.54215303030304,0.2044904814182767,-1.0,0.030000000000001137
2021-11-24 14:00:00,116.74,116.54510597014925,0.20436977766887612,-1.0,-0.0899999999999892
2021-11-24 14:05:00,116.7,116.54738382352942,0.20370675925032383,-1.0,0.03999999999999204
2021-11-24 14:10:00,116.615,116.54836376811593,0.20236714666738972,-1.0,0.08500000000000796
2021-11-24 14:15:00,116.56,116.54853,0.20090018023957137,-1.0,0.05499999999999261
2021-11-24 14:20:00,116.6,116.54925492957747,0.19955352793440853,-1.0,-0.03999999999999204
2021-11-24 14:25:00,116.4969,116.54852777777779,0.19823928152275086,-1.0,0.10309999999999775
2021-11-24 14:30:00,116.46,116.54731506849315,0.19713029790755787,-1.0,0.03690000000000282
2021-11-24 14:35:00,116.62,116.54829729729731,0.19595768411879222,-1.0,-0.1600000000000108
2021-11-24 14:40:00,116.64,116.54952,0.19491697747530973,-1.0,-0.01999999999999602
2021-11-24 14:45:00,116.69,116.55136842105264,0.1942825929485432,-1.0,-0.04999999999999716
2021-11-24 14:50:00,116.66,116.55277922077923,0.19339681754421206,-1.0,0.030000000000001137
2021-11-24 14:55:00,116.69,116.55453846153847,0.1927640757275879,-1.0,-0.030000000000001137
2021-11-24 15:00:00,116.63,116.55549367088608,0.19171250868180756,-1.0,0.060000000000002274
2021-11-24 15:05:00,116.692,116.5572,0.19110566233687992,-1.0,-0.06199999999999761
2021-11-24 15:10:00,116.81,116.56032098765432,0.19197354682094825,-1.0,-0.11800000000000921
2021-11-24 15:15:00,116.86,116.56397560975608,0.19363385682489878,-1.0,-0.04999999999999716
2021-11-24 15:20:00,116.845,116.56736144578313,0.1949059471938846,-1.0,0.015000000000000568
2021-11-24 15:25:00,116.84,116.57060714285714,0.19599882578067576,-1.0,0.0049999999999954525
2021-11-24 15:30:00,116.89,116.57436470588235,0.1978846902725435,-1.0,-0.04999999999999716
2021-11-24 15:35:00,116.95,116.57873255813955,0.20084417749434988,-1.0,-0.060000000000002274
2021-11-24 15:40:00,116.92,116.5826551724138,0.20299752018111555,-1.0,0.030000000000001137
2021-11-24 15:45:00,116.865,116.58586363636364,0.2040593818136485,-1.0,0.05500000000000682
2021-11-24 15:50:00,116.78,116.58804494382022,0.20393753444891508,-1.0,0.08499999999999375
2021-11-24 15:55:00,116.83,116.59073333333332,0.20438610080494848,-1.0,-0.04999999999999716
2021-11-24 16:00:00,116.75,116.59248351648351,0.20393202803535165,-1.0,0.0799999999999983
2021-11-24 16:05:00,116.73,116.59397826086958,0.20331455941882492,-1.0,0.01999999999999602
2021-11-24 16:15:00,116.95,116.5978064516129,0.2055490599464866,-1.0,-0.21999999999999886
2021-11-24 17:10:00,116.78,116.59974468085106,0.2053028089396314,-1.0,0.1700000000000017
2021-11-24 17:15:00,116.93,116.60322105263158,0.20699984885119072,-1.0,-0.15000000000000568
2021-11-24 18:05:00,116.9,116.6063125,0.2081234548860075,-1.0,0.030000000000001137
2021-11-24 18:20:00,116.93,116.60964948453609,0.20962898382406578,-1.0,-0.030000000000001137
2021-11-24 18:35:00,116.9,116.61261224489796,0.21059799553844136,-1.0,0.030000000000001137
2021-11-24 18:40:00,116.9,116.61551515151515,0.21150226725453178,-1.0,-0.0
2021-11-24 20:00:00,116.9,116.61836,0.21234564923133895,-1.0,-0.0
2021-11-26 04:05:00,115.28,115.28,,-1.0,1.6200000000000045
2021-11-26 04:10:00,115.29,115.285,0.007071067811874117,-1.0,-0.010000000000005116
2021-11-26 04:15:00,115.1,115.22333333333334,0.10692676621563786,1.0,0.19000000000001194
2021-11-26 04:20:00,115.0,115.1675,0.14174507634011807,1.0,-0.09999999999999432
2021-11-26 04:25:00,114.9,115.114,0.17140595088851943,1.0,-0.09999999999999432
2021-11-26 04:35:00,114.65,115.03666666666668,0.24369379693923787,1.0,-0.25
2021-11-26 04:45:00,114.72,114.99142857142859,0.2526148960656955,1.0,0.06999999999999318
2021-11-26 04:55:00,115.0,114.9925,0.23389558109793304,1.0,0.28000000000000114
2021-11-26 05:20:00,115.5,115.0488888888889,0.2765612248871984,-1.0,0.5
2021-11-26 06:25:00,115.3,115.074,0.2725680343204784,-1.0,0.20000000000000284
2021-11-26 06:35:00,115.3,115.09454545454545,0.2674084380255578,-1.0,-0.0
2021-11-26 06:40:00,115.4,115.12,0.26978105600989455,-1.0,-0.10000000000000853
2021-11-26 07:05:00,115.65,115.16076923076922,0.2971941435734459,-1.0,-0.25
2021-11-26 07:15:00,115.5,115.18499999999999,0.29958304357889576,-1.0,0.15000000000000568
2021-11-26 07:25:00,115.52,115.20733333333334,0.3013651479201706,-1.0,-0.01999999999999602
2021-11-26 07:30:00,115.4,115.219375,0.2951037952992033,-1.0,0.11999999999999034
2021-11-26 07:35:00,115.5,115.23588235294118,0.2937273145182648,-1.0,-0.09999999999999432
2021-11-26 07:40:00,115.3,115.23944444444444,0.28535781918026093,-1.0,0.20000000000000284
2021-11-26 07:45:00,115.32,115.24368421052633,0.27793305601479895,-1.0,-0.01999999999999602
2021-11-26 07:50:00,115.25,115.244,0.2705238582726697,-1.0,0.06999999999999318
2021-11-26 07:55:00,115.09,115.23666666666665,0.2658069474888277,-1.0,0.1599999999999966
2021-11-26 08:00:00,115.0,115.22590909090908,0.2642628397729125,-1.0,0.09000000000000341
2021-11-26 08:05:00,115.02,115.21695652173912,0.2617325974523729,-1.0,-0.01999999999999602
2021-11-26 08:20:00,115.3,115.22041666666667,0.25654017681220354,-1.0,-0.28000000000000114
2021-11-26 08:25:00,115.5,115.2316,0.25728842440601474,-1.0,-0.20000000000000284
2021-11-26 08:30:00,115.03,115.22384615384615,0.25517173704117735,-1.0,0.46999999999999886
2021-11-26 08:35:00,115.0,115.21555555555557,0.25389781914010023,-1.0,0.030000000000001137
2021-11-26 08:40:00,115.21,115.21535714285714,0.24915385909642684,-1.0,-0.20999999999999375
2021-11-26 08:55:00,115.21,115.2151724137931,0.24466625503872932,-1.0,-0.0
2021-11-26 09:00:00,115.05,115.20966666666666,0.24229482373586161,-1.0,0.1599999999999966
2021-11-26 09:05:00,115.0,115.20290322580645,0.24118034121636914,-1.0,0.04999999999999716
2021-11-26 09:10:00,114.8,115.1903125,0.24771841942531808,1.0,0.20000000000000284
2021-11-26 09:15:00,115.0,115.18454545454546,0.2460575505482721,1.0,0.20000000000000284
2021-11-26 09:20:00,114.87,115.17529411764706,0.24823297090260704,1.0,-0.12999999999999545
2021-11-26 09:25:00,114.8,115.16457142857143,0.2526488245993357,1.0,-0.07000000000000739
2021-11-26 09:30:00,114.75,115.15305555555557,0.2584217974490981,1.0,-0.04999999999999716
2021-11-26 09:35:00,115.18,115.15378378378378,0.25484582868156536,1.0,0.4300000000000068
2021-11-26 09:40:00,115.4562,115.16174210526316,0.25612070173046325,-1.0,0.2761999999999887
2021-11-26 09:45:00,115.8,115.1781076923077,0.2726114831197364,-1.0,-0.34380000000000166
2021-11-26 09:50:00,115.4904,115.185915,0.27358658269507047,-1.0,0.3096000000000032
2021-11-26 09:55:00,115.46,115.1926,0.2735153304661321,-1.0,0.030400000000000205
2021-11-26 10:00:00,115.35,115.19634761904763,0.27124870797767153,-1.0,0.10999999999999943
2021-11-26 10:05:00,115.61,115.20596744186047,0.27532402358374997,-1.0,-0.2600000000000051
2021-11-26 10:10:00,115.26,115.20719545454546,0.27222564678875066,-1.0,0.3499999999999943
2021-11-26 10:15:00,115.2,115.20703555555556,0.26911653200421837,-1.0,0.060000000000002274
2021-11-26 10:20:00,115.32,115.20949130434782,0.2666302765387821,-1.0,-0.11999999999999034
2021-11-26 10:25:00,115.43,115.2141829787234,0.26567044910953574,-1.0,-0.11000000000001364
2021-11-26 10:30:00,115.7,115.22430416666667,0.27202226751650377,-1.0,-0.269999999999996
2021-11-26 10:35:00,115.835,115.23676734693878,0.28295890263115736,-1.0,-0.1349999999999909
2021-11-26 10:40:00,115.92,115.250432,0.29625644809308743,-1.0,-0.08500000000000796
2021-11-26 10:45:00,115.9594,115.26433333333333,0.30962578359475196,-1.0,-0.039400000000000546
2021-11-26 10:50:00,115.75,115.27367307692307,0.31388590415875633,-1.0,0.20940000000000225
2021-11-26 10:55:00,115.575,115.27935849056603,0.313596603588576,-1.0,0.17499999999999716
2021-11-26 11:00:00,115.9,115.29085185185185,0.3219014783888944,-1.0,-0.32500000000000284
2021-11-26 11:05:00,115.594,115.29636363636364,0.3215160178969419,-1.0,0.3060000000000116
2021-11-26 11:10:00,115.79,115.30517857142857,0.32533739617610236,-1.0,-0.19600000000001216
2021-11-26 11:15:00,115.6,115.31035087719297,0.32477569024240066,-1.0,0.19000000000001194
2021-11-26 11:20:00,115.53,115.31413793103448,0.3232035873669552,-1.0,0.06999999999999318
2021-11-26 11:25:00,115.3203,115.31424237288135,0.320406239555339,-1.0,0.209699999999998
2021-11-26 11:30:00,115.29,115.31383833333332,0.31769474427435035,-1.0,0.030299999999996885
2021-11-26 11:35:00,115.14,115.31098852459016,0.31582145383024657,-1.0,0.15000000000000568
2021-11-26 11:40:00,115.4659,115.3134870967742,0.3138393122748248,-1.0,-0.3259000000000043
2021-11-26 11:45:00,115.47,115.31597142857143,0.3119219662695649,-1.0,-0.004099999999993997
2021-11-26 11:50:00,115.5999,115.3204078125,0.3114651812712652,-1.0,-0.12990000000000634
2021-11-26 11:55:00,115.45,115.32240153846155,0.3094400434112285,-1.0,0.14990000000000236
2021-11-26 12:00:00,115.64,115.32721363636364,0.309529207214566,-1.0,-0.18999999999999773
2021-11-26 12:05:00,115.87,115.33531492537313,0.3142514247472434,-1.0,-0.23000000000000398
2021-11-26 12:10:00,116.1986,115.34801029411766,0.3289980860715051,-1.0,-0.32859999999999445
2021-11-26 12:15:00,116.24,115.36093768115943,0.3437718369968448,-1.0,-0.041399999999995885
2021-11-26 12:20:00,115.96,115.36949571428572,0.3487020660261785,-1.0,0.28000000000000114
2021-11-26 12:25:00,116.069,115.37934788732393,0.3560164650522826,-1.0,-0.10900000000000887
2021-11-26 12:30:00,116.12,115.38963472222223,0.3641174401011712,-1.0,-0.05100000000000193
2021-11-26 12:35:00,116.0915,115.3992493150685,0.3707940792419767,-1.0,0.028500000000008185
2021-11-26 12:40:00,116.25,115.41074594594596,0.38129465655883144,-1.0,-0.15850000000000364
2021-11-26 12:45:00,116.07,115.41953600000001,0.3862846404093839,-1.0,0.18000000000000682
2021-11-26 12:50:00,115.81,115.42467368421053,0.38630604425968995,-1.0,0.2599999999999909
2021-11-26 12:55:00,115.575,115.42662597402598,0.3841383301427816,-1.0,0.23499999999999943
2021-11-26 13:00:00,115.91,115.43282307692309,0.385540377026418,-1.0,-0.33499999999999375
2021-11-26 13:05:00,115.81,115.43759746835443,0.3854043510907115,-1.0,0.09999999999999432
2021-11-26 13:15:00,115.81,115.4422525,0.38521403190097775,-1.0,-0.0
2021-11-26 15:35:00,115.81,115.4467925925926,0.3849734860278485,-1.0,-0.0
2021-11-26 16:15:00,115.65,115.44927073170733,0.3832472764877136,-1.0,0.1599999999999966
2021-11-26 16:25:00,115.68,115.45205060240964,0.3817442488820234,-1.0,-0.030000000000001137
2021-11-29 04:05:00,117.05,117.05,,-1.0,-1.3699999999999903
2021-11-29 04:10:00,116.96,117.005,0.06363961030679169,-1.0,0.09000000000000341
2021-11-29 04:40:00,116.97,116.99333333333334,0.04932882862316238,-1.0,-0.010000000000005116
2021-11-29 04:55:00,116.77,116.9375,0.11870832602082604,1.0,0.20000000000000284
2021-11-29 05:35:00,116.9,116.92999999999999,0.10416333327999834,1.0,0.13000000000000966
2021-11-29 05:45:00,116.9,116.925,0.09396807968666833,1.0,0.0
2021-11-29 05:50:00,116.88,116.91857142857143,0.08745066636463845,1.0,-0.020000000000010232
2021-11-29 05:55:00,116.75,116.8975,0.10053428697287063,1.0,-0.12999999999999545
2021-11-29 06:35:00,116.89,116.89666666666666,0.09407443861113698,1.0,0.14000000000000057
2021-11-29 07:05:00,117.1,116.917,0.10954958288880506,-1.0,0.20999999999999375
2021-11-29 07:10:00,117.2,116.94272727272727,0.13446865129768532,-1.0,-0.10000000000000853
2021-11-29 07:15:00,116.77,116.92833333333333,0.13756541143849588,1.0,0.4300000000000068
2021-11-29 07:30:00,116.78,116.91692307692308,0.13798457736190525,1.0,0.010000000000005116
2021-11-29 07:35:00,116.95,116.9192857142857,0.1328657092830832,1.0,0.1700000000000017
2021-11-29 07:55:00,116.82,116.91266666666667,0.13057382513170018,1.0,-0.13000000000000966
2021-11-29 08:05:00,116.94,116.91437499999999,0.12633124448580949,1.0,0.12000000000000455
2021-11-29 08:10:00,117.0,116.91941176470587,0.12407007033503815,1.0,0.060000000000002274
2021-11-29 08:15:00,117.0,116.9238888888889,0.12185521248784449,1.0,0.0
2021-11-29 08:20:00,117.0,116.9278947368421,0.11970235992143372,1.0,0.0
2021-11-29 08:25:00,117.0,116.9315,0.11762003946696643,1.0,0.0
2021-11-29 08:30:00,117.1,116.9395238095238,0.120394193816654,-1.0,0.09999999999999432
2021-11-29 08:35:00,117.2,116.95136363636362,0.12995586996564784,-1.0,-0.10000000000000853
2021-11-29 08:40:00,117.6,116.9795652173913,0.18550859477441337,-1.0,-0.3999999999999915
2021-11-29 08:45:00,117.75,117.01166666666666,0.2401026350590892,-1.0,-0.15000000000000568
2021-11-29 08:50:00,117.75,117.04119999999999,0.2775836210345737,-1.0,-0.0
2021-11-29 08:55:00,117.75,117.06846153846153,0.3054399097392763,-1.0,-0.0
2021-11-29 09:00:00,117.51,117.08481481481482,0.3113292885771024,-1.0,0.23999999999999488
2021-11-29 09:05:00,117.68,117.10607142857143,0.32555751936132143,-1.0,-0.1700000000000017
2021-11-29 09:10:00,117.6699,117.12551379310345,0.33639944127282395,-1.0,0.010100000000008436
2021-11-29 09:15:00,118.0,117.15466333333333,0.3670874935482515,-1.0,-0.3301000000000016
2021-11-29 09:20:00,117.9534,117.18042903225806,0.38838313831708654,-1.0,0.046599999999997976
2021-11-29 09:25:00,118.18,117.211665625,0.4209498779522102,-1.0,-0.2266000000000048
2021-11-29 09:30:00,118.38,117.24706969696969,0.46154645654909576,-1.0,-0.19999999999998863
2021-11-29 09:35:00,118.46,117.28274411764706,0.4998403849419231,-1.0,-0.0799999999999983
2021-11-29 09:40:00,118.4201,117.31524,0.5286317678687071,-1.0,0.03989999999998872
2021-11-29 09:45:00,118.83,117.35731666666668,0.5789674150712449,-1.0,-0.40989999999999327
2021-11-29 09:50:00,118.8,117.39630810810812,0.6181782659909164,-1.0,0.030000000000001137
2021-11-29 09:55:00,117.75,117.4056157894737,0.6124607691909755,-1.0,1.0499999999999972
2021-11-29 10:00:00,118.0899,117.42316153846154,0.6142012736346334,-1.0,-0.3399000000000001
2021-11-29 10:05:00,117.94,117.4360825,0.611758409617042,-1.0,0.14990000000000236
2021-11-29 10:10:00,118.5516,117.46329024390243,0.6286834317861669,-1.0,-0.6115999999999957
2021-11-29 10:15:00,118.44,117.48654523809525,0.6389962186240141,-1.0,0.1115999999999957
2021-11-29 10:20:00,118.86,117.51848604651163,0.6651793813133925,-1.0,-0.4200000000000017
2021-11-29 10:25:00,119.0045,117.55225909090909,0.6945221185615623,-1.0,-0.14449999999999363
2021-11-29 10:30:00,118.94,117.58309777777778,0.717073448909738,-1.0,0.06449999999999534
2021-11-29 10:35:00,118.82,117.60998695652174,0.7321386995519604,-1.0,0.12000000000000455
2021-11-29 10:40:00,118.76,117.63445531914894,0.7433123495860754,-1.0,0.05999999999998806
2021-11-29 10:45:00,118.505,117.65259166666665,0.7460202067405691,-1.0,0.25500000000000966
2021-11-29 10:50:00,118.33,117.66641632653062,0.744524262350049,-1.0,0.17499999999999716
2021-11-29 10:55:00,118.38,117.68068799999999,0.743765978841212,-1.0,-0.04999999999999716
2021-11-29 11:00:00,118.37,117.69420392156863,0.7425905746670284,-1.0,0.009999999999990905
2021-11-29 11:05:00,118.77,117.71489230769231,0.7502564110306575,-1.0,-0.3999999999999915
2021-11-29 11:10:00,118.8083,117.73552264150942,0.7580351855649053,-1.0,-0.03830000000000666
2021-11-29 11:15:00,118.67,117.75282777777777,0.7615423585926205,-1.0,0.13830000000000098
2021-11-29 11:20:00,118.63,117.76877636363636,0.7636731405137156,-1.0,0.04000000000000625
2021-11-29 11:25:00,118.65,117.7845125,0.7658068588839032,-1.0,-0.020000000000010232
2021-11-29 11:30:00,118.8197,117.80267368421053,0.7712249175190397,-1.0,-0.16969999999999175
2021-11-29 11:35:00,118.37,117.81245517241379,0.768050971027039,-1.0,0.4496999999999929
2021-11-29 11:40:00,118.655,117.82673559322033,0.7692616327188966,-1.0,-0.2849999999999966
2021-11-29 11:45:00,118.73,117.84179,0.7715773974380548,-1.0,-0.07500000000000284
2021-11-29 11:50:00,118.77,117.85700655737705,0.7742955806987478,-1.0,-0.03999999999999204
2021-11-29 11:55:00,118.93,117.87431290322581,0.779919753224725,-1.0,-0.1600000000000108
2021-11-29 12:00:00,119.0,117.89218095238095,0.7864971516994393,-1.0,-0.06999999999999318
2021-11-29 12:05:00,118.9696,117.909015625,0.7917683195325961,-1.0,0.030400000000000205
2021-11-29 12:10:00,118.97,117.92533846153846,0.7965049149825387,-1.0,-0.00039999999999906777
2021-11-29 12:15:00,118.95,117.94086363636363,0.8003548089415091,-1.0,0.01999999999999602
2021-11-29 12:20:00,118.97,117.95622388059701,0.8041579652390665,-1.0,-0.01999999999999602
2021-11-29 12:25:00,118.97,117.97113235294118,0.807546961333244,-1.0,-0.0
2021-11-29 12:30:00,118.985,117.98582608695652,0.8108263799526421,-1.0,-0.015000000000000568
2021-11-29 12:35:00,119.0,118.0003142857143,0.8140054447857111,-1.0,-0.015000000000000568
2021-11-29 12:40:00,119.14,118.0163661971831,0.8194102846287258,-1.0,-0.14000000000000057
2021-11-29 12:45:00,119.16,118.03225,0.8247070161792062,-1.0,-0.01999999999999602
2021-11-29 12:50:00,119.17,118.04783561643836,0.8297154847646838,-1.0,-0.010000000000005116
2021-11-29 12:55:00,119.1,118.06205405405406,0.8330410564285939,-1.0,0.07000000000000739
2021-11-29 13:00:00,119.165,118.07676,0.8371376603835433,-1.0,-0.06500000000001194
2021-11-29 13:05:00,119.14,118.09075000000001,0.84043452880043,-1.0,0.025000000000005684
2021-11-29 13:10:00,119.165,118.1047012987013,0.843814885769184,-1.0,-0.025000000000005684
2021-11-29 13:15:00,119.1,118.11746153846154,0.8458585888124172,-1.0,0.06500000000001194
2021-11-29 13:20:00,119.27,118.1320506329114,0.8503637256286163,-1.0,-0.1700000000000017
2021-11-29 13:25:00,119.1797,118.14514625,0.8530443614006289,-1.0,0.09029999999999916
2021-11-29 13:30:00,119.115,118.1571197530864,0.85451809276044,-1.0,0.06470000000000198
2021-11-29 13:35:00,119.255,118.17050853658537,0.857837760021568,-1.0,-0.14000000000000057
2021-11-29 13:40:00,119.17,118.18255060240965,0.8596204683482664,-1.0,0.08499999999999375
2021-11-29 13:45:00,119.26,118.1953773809524,0.8624758398363942,-1.0,-0.09000000000000341
2021-11-29 13:50:00,119.1677,118.20681647058824,0.863789053675318,-1.0,0.09230000000000871
2021-11-29 13:55:00,119.25,118.21894651162792,0.8660296590081702,-1.0,-0.08230000000000359
2021-11-29 14:00:00,119.29,118.23125747126436,0.8686035059865563,-1.0,-0.04000000000000625
2021-11-29 14:05:00,119.42,118.2447659090909,0.8728447815147643,-1.0,-0.12999999999999545
2021-11-29 14:10:00,119.485,118.25870112359551,0.877771874289772,-1.0,-0.06499999999999773
2021-11-29 14:15:00,119.5899,118.27349222222222,0.8840340715163353,-1.0,-0.10490000000000066
2021-11-29 14:20:00,119.45,118.28642087912088,0.8877180809389241,-1.0,0.13989999999999725
2021-11-29 14:25:00,119.425,118.29879673913042,0.890771839221296,-1.0,0.025000000000005684
2021-11-29 14:30:00,119.38,118.31042258064517,0.8929835635725104,-1.0,0.045000000000001705
2021-11-29 14:35:00,119.415,118.32217340425531,0.8954467792372428,-1.0,-0.0350000000000108
2021-11-29 14:40:00,119.28,118.33225578947368,0.8960759223765219,-1.0,0.13500000000000512
2021-11-29 14:45:00,119.275,118.34207604166666,0.8965254695938554,-1.0,0.0049999999999954525
2021-11-29 14:50:00,119.15,118.35040515463916,0.8956085803764873,-1.0,0.125
2021-11-29 14:55:00,119.3,118.36009489795919,0.8961288052175934,-1.0,-0.14999999999999147
2021-11-29 15:00:00,119.24,118.36898282828282,0.8959202058857522,-1.0,0.060000000000002274
2021-11-29 15:05:00,119.29,118.378193,0.8961294177655642,-1.0,-0.05000000000001137
2021-11-29 15:10:00,119.34,118.38771584158415,0.8967589362512846,-1.0,-0.04999999999999716
2021-11-29 15:15:00,119.49,118.3985225490196,0.8989585684025321,-1.0,-0.14999999999999147
2021-11-29 15:20:00,119.39,118.40814854368932,0.8998597976704734,-1.0,0.09999999999999432
2021-11-29 15:25:00,119.45,118.41816634615384,0.9012896814161899,-1.0,-0.060000000000002274
2021-11-29 15:30:00,119.39,118.42742190476191,0.901946314492779,-1.0,0.060000000000002274
2021-11-29 15:35:00,119.2,118.43471037735848,0.9007721028761141,-1.0,0.18999999999999773
2021-11-29 15:40:00,119.05,118.44046074766355,0.8984842225971693,-1.0,0.15000000000000568
2021-11-29 15:45:00,118.915,118.44485462962963,0.8954408701011616,-1.0,0.1349999999999909
2021-11-29 15:50:00,118.96,118.44958073394496,0.8926504218583559,-1.0,-0.044999999999987494
2021-11-29 15:55:00,118.91,118.45376636363636,0.8896300361115249,-1.0,0.04999999999999716
2021-11-29 16:00:00,118.4999,118.45418198198198,0.8855878564493651,-1.0,0.4100999999999999
2021-11-29 16:05:00,118.5,118.45459107142857,0.8816003272666585,-1.0,-0.00010000000000331966
2021-11-29 16:10:00,118.5,118.45499292035397,0.8776661825461576,-1.0,-0.0
